,userid,construction_type,tag,verb,pronoun,preposition,goal,goal_det,goal_noun,theme_type,goal_type,latitude,longitude
6932,3049484,it+nominal,prepositional_dative,send,it,to,your mp,your,mp,pronominal,nominal,55.864237,-4.251806
6933,3454251,it+nominal,prepositional_dative,show,it,to,your kids,your,kids,pronominal,nominal,51.5073509,-0.12775830000000002
6934,3693939,it+nominal,prepositional_dative,give,it,to,my dad,my,dad,pronominal,nominal,55.953252,-3.188267
8272,3396825,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,51.5073509,-0.12775830000000002
6936,5059660,it+nominal,prepositional_dative,showed,it,to,the wife,the,wife,pronominal,nominal,51.78143168075125,-0.300214590668345
6937,5146951,it+nominal,prepositional_dative,sent,it,to,that email,that,email,pronominal,nominal,53.34980529999999,-6.260309700000001
6938,120955,it+nominal,prepositional_dative,gifted,it,to,his girlfriend,his,girlfriend,pronominal,nominal,53.64579200000001,-1.7850351000000002
6939,120955,it+nominal,prepositional_dative,gifted,it,to,his girlfriend,his,girlfriend,pronominal,nominal,53.64579200000001,-1.7850351000000002
6940,2229397,it+nominal,prepositional_dative,say,it,to,my mother,my,mother,pronominal,nominal,52.95478320000001,-1.1581086
6941,3230266,it+nominal,prepositional_dative,brought,it,to,my attention,my,attention,pronominal,nominal,51.5073509,-0.12775830000000002
6942,2301141,it+nominal,prepositional_dative,delivered,it,to,my door,my,door,pronominal,nominal,53.40837140000001,-2.9915726
6943,1151783,it+nominal,prepositional_dative,brought,it,to,my attention,my,attention,pronominal,nominal,51.5073509,-0.12775830000000002
6944,5071255,it+nominal,prepositional_dative,said,it,to,his face,his,face,pronominal,nominal,53.64991762809028,-6.775433035000751
6945,5456832,it+nominal,prepositional_dative,confirming,it,to,the world,the,world,pronominal,nominal,53.40837140000001,-2.9915726
6946,5313381,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,51.6062762659337,-2.339381467294773
6947,1154169,it+nominal,prepositional_dative,said,it,to,a man,a,man,pronominal,nominal,55.541332,-4.659948
6948,5740529,it+nominal,prepositional_dative,saying,it,to,your face,your,face,pronominal,nominal,53.3900441,-2.5969501
6949,1985555,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
6950,1985555,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,52.0406224,-0.7594171
6951,1985555,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
6952,1985555,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,52.0406224,-0.7594171
6953,129250,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,52.205337,0.121817
6954,3913627,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.81750529999999,-3.0356748
6955,3103094,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.4807593,-2.2426305
6956,2536825,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,53.4807593,-2.2426305
6957,2536825,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,53.4807593,-2.2426305
6958,3306791,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,51.5073509,-0.12775830000000002
6959,3492093,it+nominal,prepositional_dative,give,it,to,a friend,a,friend,pronominal,nominal,51.5073509,-0.12775830000000002
6960,1922309,it+nominal,prepositional_dative,send,it,to,my son,my,son,pronominal,nominal,55.953252,-3.188267
6961,1922309,it+nominal,prepositional_dative,send,it,to,my son,my,son,pronominal,nominal,55.9755278,-3.1665102000000003
6962,2232445,it+nominal,prepositional_dative,leave,it,to,the eu,the,eu,pronominal,nominal,51.11949018232871,-0.812519090568313
6963,2232445,it+nominal,prepositional_dative,paying,it,to,the eu,the,eu,pronominal,nominal,51.11949018232871,-0.812519090568313
6964,3885670,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,54.236107,-4.548056
6965,2752746,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,52.1386394,-0.4667782
6966,3598123,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
6967,2855821,it+nominal,prepositional_dative,sent,it,to,my wife,my,wife,pronominal,nominal,52.95478320000001,-1.1581086
6968,2415872,it+nominal,prepositional_dative,give,it,to,the man,the,man,pronominal,nominal,51.389617,-0.452653
6969,4024515,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,55.864237,-4.251806
6970,2892828,it+nominal,prepositional_dative,owe,it,to,our children,our,children,pronominal,nominal,53.35490213361106,-6.247621039910087
6971,2196581,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,54.91488465040553,-1.815288061600452
6972,5065685,it+nominal,prepositional_dative,gave,it,to,the dog,the,dog,pronominal,nominal,53.34331261465831,-9.10650402195976
6973,5078735,it+nominal,prepositional_dative,given,it,to,my kids,my,kids,pronominal,nominal,53.34980529999999,-6.260309700000001
6974,4211077,it+nominal,prepositional_dative,gifted,it,to,my mother,my,mother,pronominal,nominal,53.34980529999999,-6.260309700000001
6975,6104498,it+nominal,prepositional_dative,send,it,to,your friend,your,friend,pronominal,nominal,51.50009168353514,-0.14893559343778198
6976,1803354,it+nominal,prepositional_dative,said,it,to,my face,my,face,pronominal,nominal,51.5649624,0.0088141
6977,4429287,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.5073509,-0.12775830000000002
6978,4429287,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.49973120000001,-0.0333865
6979,4429287,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.5073509,-0.12775830000000002
6980,4429287,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.49973120000001,-0.0333865
6981,1356267,it+nominal,prepositional_dative,give,it,to,my daughter,my,daughter,pronominal,nominal,50.82009018616952,-0.499692594653703
6982,6302870,it+nominal,prepositional_dative,sent,it,to,the boys,the,boys,pronominal,nominal,53.425561,-2.323702
6983,6302870,it+nominal,prepositional_dative,bring,it,to,the attention,the,attention,pronominal,nominal,53.425561,-2.323702
6984,3138737,it+nominal,prepositional_dative,giving,it,to,a club,a,club,pronominal,nominal,51.5073509,-0.12775830000000002
6985,3138737,it+nominal,prepositional_dative,pass,it,to,our children,our,children,pronominal,nominal,51.5073509,-0.12775830000000002
6986,1862714,it+nominal,prepositional_dative,read,it,to,my kids,my,kids,pronominal,nominal,53.230688,-0.540579
6987,5913216,it+nominal,prepositional_dative,send,it,to,his family,his,family,pronominal,nominal,51.45165618360951,-0.193719093375096
6988,4040422,it+nominal,prepositional_dative,connect,it,to,my car,my,car,pronominal,nominal,51.599255183602416,-0.018733593858985
6989,2101958,it+nominal,prepositional_dative,say,it,to,her face,her,face,pronominal,nominal,52.4750743,-1.8298330000000005
6990,4806699,it+nominal,prepositional_dative,play,it,to,your man,your,man,pronominal,nominal,52.5694985,-0.2405299
6991,80,it+nominal,prepositional_dative,say,it,to,the world,the,world,pronominal,nominal,53.7676236,-0.3274198
8271,6587727,it+nominal,prepositional_dative,expose,it,to,the world,the,world,pronominal,nominal,51.53706068160327,-0.442360590993892
6993,6244069,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.39006268354518,-0.27846359308316804
6994,2199324,it+nominal,prepositional_dative,explaining,it,to,your children,your,children,pronominal,nominal,51.59893918400818,0.052110905598437
6995,2670132,it+nominal,prepositional_dative,give,it,to,some people,some,people,pronominal,nominal,52.6308859,1.297355
6996,1945944,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,55.945287,-4.564554
6997,3188278,it+nominal,prepositional_dative,explain,it,to,my wife,my,wife,pronominal,nominal,53.97285409507871,-1.2984093694836678
6998,344393,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,51.5073509,-0.12775830000000002
6999,4531572,it+nominal,prepositional_dative,brought,it,to,the attention,the,attention,pronominal,nominal,54.47248411656578,-7.635704525527783
7000,962217,it+nominal,prepositional_dative,explain,it,to,the family,the,family,pronominal,nominal,51.5073509,-0.12775830000000002
7001,4715856,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,54.90686899999999,-1.383801
7002,6411435,it+nominal,prepositional_dative,hand,it,to,the man,the,man,pronominal,nominal,51.468568680983886,-0.631511089952163
7003,6411435,it+nominal,prepositional_dative,hand,it,to,the man,the,man,pronominal,nominal,51.468568680983886,-0.631511089952163
7004,652343,it+nominal,prepositional_dative,give,it,to,my mother,my,mother,pronominal,nominal,54.844535,-6.673381599999999
7005,926623,it+nominal,prepositional_dative,gift,it,to,a family,a,family,pronominal,nominal,53.15480613133431,-6.815332537223787
7006,2785208,it+nominal,prepositional_dative,bring,it,to,the attention,the,attention,pronominal,nominal,53.397349,-2.0616830000000004
7007,3777629,it+nominal,prepositional_dative,send,it,to,a friend,a,friend,pronominal,nominal,51.80043568886825,1.1554313982913798
8270,1815071,it+nominal,prepositional_dative,give,it,to,my father,my,father,pronominal,nominal,53.230688,-0.540579
8269,1503695,it+nominal,prepositional_dative,show,it,to,our daughter,our,daughter,pronominal,nominal,55.77871113153052,-3.91973654240805
7010,4624459,it+nominal,prepositional_dative,put,it,to,a people,a,people,pronominal,nominal,53.3900441,-2.5969501
7011,2892545,it+nominal,prepositional_dative,show,it,to,my friend,my,friend,pronominal,nominal,53.381129,-1.470085
7012,5308527,it+nominal,prepositional_dative,say,it,to,my children,my,children,pronominal,nominal,53.69778315337621,-2.709935062152669
7013,5004092,it+nominal,prepositional_dative,bring,it,to,the attention,the,attention,pronominal,nominal,51.8985143,-8.4756035
7014,5363267,it+nominal,prepositional_dative,recommend,it,to,a friend,a,friend,pronominal,nominal,51.5073509,-0.12775830000000002
7015,2921693,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,56.0018775,-3.7839131
7016,5200091,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.8642449,-2.238156
7017,1962899,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,53.2602149,-6.204720500000001
7018,2977690,it+nominal,prepositional_dative,brought,it,to,my attention,my,attention,pronominal,nominal,51.5073509,-0.12775830000000002
7019,5563564,it+nominal,prepositional_dative,give,it,to,a man,a,man,pronominal,nominal,53.90604162876235,-6.395642536148323
7020,2932875,it+nominal,prepositional_dative,send,it,to,the club,the,club,pronominal,nominal,54.1581776622316,-0.695971573982638
7021,2919497,it+nominal,prepositional_dative,give,it,to,a friend,a,friend,pronominal,nominal,52.056736,1.14822
7022,3861235,it+nominal,prepositional_dative,sent,it,to,a friend,a,friend,pronominal,nominal,51.40817,-0.025813
7023,603243,it+nominal,prepositional_dative,tie,it,to,your house,your,house,pronominal,nominal,53.58069765663185,-2.304757565680267
7024,5225567,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,51.73719191986931,-0.320562017450097
7025,115252,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,53.342078,-2.729673
7026,68617,it+nominal,prepositional_dative,show,it,to,the world,the,world,pronominal,nominal,51.895927,0.891874
7027,4170193,it+nominal,prepositional_dative,shows,it,to,your wife,your,wife,pronominal,nominal,55.953252,-3.188267
8268,5486152,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,55.864237,-4.251806
7029,4799780,it+nominal,prepositional_dative,say,it,to,their face,their,face,pronominal,nominal,53.756629,-3.0213193
7030,1594579,it+nominal,prepositional_dative,suggested,it,to,a friend,a,friend,pronominal,nominal,51.74989738905246,-0.32046167138805
7031,2555806,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,52.756665164482314,-1.9414210729240289
7032,3619442,it+nominal,prepositional_dative,suggest,it,to,the team,the,team,pronominal,nominal,53.192565,-2.443833
7033,2462109,it+nominal,prepositional_dative,read,it,to,my girlfriend,my,girlfriend,pronominal,nominal,52.43244670000001,-1.8931188
7034,6081633,it+nominal,prepositional_dative,reading,it,to,my son,my,son,pronominal,nominal,53.871098,-2.3930830000000003
7035,2794556,it+nominal,prepositional_dative,leave,it,to,the players,the,players,pronominal,nominal,51.481581,-3.17909
7036,6497098,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,52.44722566752533,-1.7874950757883938
7037,4836720,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,53.7676236,-0.3274198
7038,488867,it+nominal,prepositional_dative,play,it,to,my children,my,children,pronominal,nominal,56.002318,-4.734014
7039,4547300,it+nominal,prepositional_dative,lend,it,to,your mum,your,mum,pronominal,nominal,51.5742447,0.4856781
7040,3984179,it+nominal,prepositional_dative,playing,it,to,my family,my,family,pronominal,nominal,51.5073509,-0.12775830000000002
7041,4341470,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,53.65150365415556,-2.634075062946206
7042,1554496,it+nominal,prepositional_dative,sing,it,to,a girl,a,girl,pronominal,nominal,53.647092,-6.696660499999999
7043,3881516,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,56.257085074885644,-3.2171659035593367
7044,4336575,it+nominal,prepositional_dative,mention,it,to,your girls,your,girls,pronominal,nominal,53.193392,-2.893075
7045,2874786,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,56.13989812998828,-3.76853054142444
7046,3745325,it+nominal,prepositional_dative,showed,it,to,my kids,my,kids,pronominal,nominal,53.49459763270256,-6.23571953927674
7047,3888918,it+nominal,prepositional_dative,lent,it,to,a friend,a,friend,pronominal,nominal,52.1872472,0.9707801
7048,225659,it+nominal,prepositional_dative,giving,it,to,the dog,the,dog,pronominal,nominal,52.95795563545916,-6.395315040955591
7049,188405,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,51.47408460000001,-0.0930137
7050,658139,it+nominal,prepositional_dative,leave,it,to,my wife,my,wife,pronominal,nominal,51.660928723977754,-3.2926573345806687
7051,3908729,it+nominal,prepositional_dative,donated,it,to,my daughter,my,daughter,pronominal,nominal,51.0576948,-1.3080629
7052,3492337,it+nominal,prepositional_dative,bring,it,to,your attention,your,attention,pronominal,nominal,51.5073509,-0.12775830000000002
7053,6235897,it+nominal,prepositional_dative,play,it,to,my boys,my,boys,pronominal,nominal,51.38544518372361,-0.252753593305613
7054,3282128,it+nominal,prepositional_dative,send,it,to,your boys,your,boys,pronominal,nominal,51.5073509,-0.12775830000000002
7055,2279068,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,53.34980529999999,-6.260309700000001
7056,1641456,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.5073509,-0.12775830000000002
7057,657577,it+nominal,prepositional_dative,sending,it,to,your house,your,house,pronominal,nominal,53.193392,-2.893075
7058,327370,it+nominal,prepositional_dative,brings,it,to,the car,the,car,pronominal,nominal,53.84118865042428,-3.032088559094829
7059,200665,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.841963,-0.435093
