index,userid,negation,participial_form,verb_stem,variant,latitude,longitude
38973,370043,affirmative,sat,sit,past participle,53.383164163093134,-1.449611572954178
38974,579591,affirmative,sat,sit,past participle,51.240139,-2.9938580000000004
38975,1785998,affirmative,standing,stand,present participle,51.5073509,-0.12775830000000002
38976,5871257,affirmative,sat,sit,past participle,52.9140036710645,-0.6384710816052621
38977,5528846,affirmative,sat,sit,past participle,52.95478320000001,-1.1581086
38978,5528846,affirmative,sat,sit,past participle,52.95478320000001,-1.1581086
38979,1262339,affirmative,sat,sit,past participle,51.481581,-3.17909
38980,5322180,affirmative,sat,sit,past participle,52.406822,-1.519693
38981,4661818,affirmative,stood,stand,past participle,53.2326344,-2.6103158
38982,4661818,affirmative,stood,stand,past participle,53.2326344,-2.6103158
38983,2667008,affirmative,sitting,sit,present participle,51.5123443,-0.0909852
38984,55377,affirmative,standing,stand,present participle,51.5073509,-0.12775830000000002
38985,3475162,affirmative,sat,sit,past participle,52.4750743,-1.8298330000000005
38986,3874698,affirmative,sat,sit,past participle,51.5073509,-0.12775830000000002
38987,4098595,affirmative,sitting,sit,present participle,52.99702904851388,-0.710036960967021
38988,6523527,affirmative,sat,sit,past participle,54.5772323,-2.7974835
38989,2091939,affirmative,standing,stand,present participle,53.4807593,-2.2426305
38990,3965943,affirmative,sat,sit,past participle,53.4807593,-2.2426305
38991,5765371,affirmative,standing,stand,present participle,51.248366,-0.7557509
38992,6323571,affirmative,standing,stand,present participle,50.7155591,-3.530875
38993,974235,affirmative,standing,stand,present participle,52.984696,-1.487313
38994,5900366,affirmative,sitting,sit,present participle,55.864237,-4.251806
38995,6085921,affirmative,sat,sit,past participle,51.0729874,-3.8918711
38996,2559592,affirmative,stood,stand,past participle,53.39330860000001,-2.1266343
38997,864239,affirmative,sat,sit,past participle,53.456952157913115,-2.233479566883483
38998,864239,affirmative,stood,stand,past participle,53.456952157913115,-2.233479566883483
38999,3238144,affirmative,sat,sit,past participle,52.95478320000001,-1.1581086
39000,2282165,affirmative,sitting,sit,present participle,51.524835183228426,-0.17311459311106198
39001,2282165,affirmative,sitting,sit,present participle,51.524835183228426,-0.17311459311106198
39002,4742506,affirmative,sat,sit,past participle,51.23622,-0.570409
39003,4289941,affirmative,standing,stand,present participle,51.767787,0.087806
39004,1824644,affirmative,sat,sit,past participle,53.368393155465526,-2.740722063765359
39005,3521750,affirmative,sat,sit,past participle,52.1366184,-2.3199774
39006,3964013,affirmative,standing,stand,present participle,53.40837140000001,-2.9915726
39007,3964013,affirmative,standing,stand,present participle,53.40837140000001,-2.9915726
39008,5618266,affirmative,sat,sit,past participle,51.5742447,0.4856781
39009,3466225,affirmative,sitting,sit,present participle,55.508771511009996,-4.300266172344956
39010,2276524,affirmative,sitting,sit,present participle,51.507880057793024,-0.281417922908727
39011,2733526,affirmative,sitting,sit,present participle,51.5073509,-0.12775830000000002
39012,1303293,affirmative,stood,stand,past participle,52.96971866756354,-1.172265577340935
39013,2611692,affirmative,sitting,sit,present participle,50.854259000000006,0.573453
39014,2992566,affirmative,standing,stand,present participle,50.9097004,-1.4043508999999998
39015,2992566,affirmative,standing,stand,present participle,50.8980097,-1.3969836000000002
39016,628187,affirmative,sitting,sit,present participle,51.4571477,-0.1230681
39017,3501920,affirmative,standing,stand,present participle,53.34980529999999,-6.260309700000001
39018,5661915,affirmative,sat,sit,past participle,51.481581,-3.17909
39019,835752,affirmative,sat,sit,past participle,50.9097004,-1.4043508999999998
39020,5813847,affirmative,sat,sit,past participle,50.840331688135606,-0.130355597369922
39021,2431568,negative,sitting,sit,present participle,55.864237,-4.251806
39022,2756520,affirmative,standing,stand,present participle,51.5073509,-0.12775830000000002
39023,3495340,affirmative,sitting,sit,present participle,51.386322,0.551438
39024,327933,affirmative,sat,sit,past participle,52.49396616659272,-1.890640074770749
39025,2417858,affirmative,sitting,sit,present participle,51.481581,-3.17909
39026,895632,affirmative,sitting,sit,present participle,55.010762,-1.4491379999999998
39027,3066892,affirmative,sitting,sit,present participle,51.56058668517,0.210589904164524
39028,5130515,affirmative,standing,stand,present participle,54.892473,-2.932931
39029,3976440,affirmative,sitting,sit,present participle,53.381129,-1.470085
39030,4508554,affirmative,sitting,sit,present participle,54.597285,-5.93012
39031,3419511,affirmative,sitting,sit,present participle,53.5933498,-2.2966054
39032,3374929,affirmative,standing,stand,present participle,53.34980529999999,-6.260309700000001
39033,3374929,affirmative,standing,stand,present participle,53.34980529999999,-6.260309700000001
39034,5251325,affirmative,sat,sit,past participle,51.71814616502082,-3.051120070628337
39035,1414774,affirmative,sat,sit,past participle,53.34980529999999,-6.260309700000001
39036,1880789,affirmative,sat,sit,past participle,52.77131800000001,-1.554997
39037,1880789,affirmative,sat,sit,past participle,52.77131800000001,-1.554997
39038,6406359,affirmative,sat,sit,past participle,51.5073509,-0.12775830000000002
39039,5559901,affirmative,sat,sit,past participle,53.381129,-1.470085
39040,3636680,affirmative,sat,sit,past participle,51.454513,-2.58791
39041,1872073,affirmative,standing,stand,present participle,50.7155591,-3.530875
39042,999633,affirmative,sat,sit,past participle,51.5073509,-0.12775830000000002
39043,5874330,affirmative,sitting,sit,present participle,50.82253,-0.137163
39044,781465,affirmative,sitting,sit,present participle,53.795984,-1.759398
39045,373118,affirmative,standing,stand,present participle,53.342078,-2.729673
39046,4924059,affirmative,sat,sit,past participle,52.92444366753377,-1.23015707717388
39047,4195481,affirmative,sitting,sit,present participle,53.362692653691035,-3.039427061685427
39048,6258520,negative,sitting,sit,present participle,53.4807593,-2.2426305
39049,256508,affirmative,standing,stand,present participle,53.40837140000001,-2.9915726
39050,616263,affirmative,stood,stand,past participle,54.046575,-2.8007399
39051,3445364,affirmative,sitting,sit,present participle,51.8985143,-8.4756035
39052,1849707,affirmative,sat,sit,past participle,53.847389,-1.833781
39053,1234514,affirmative,sitting,sit,present participle,55.953252,-3.188267
39054,3222680,affirmative,stood,stand,past participle,52.772099,-1.206166
39055,2007135,affirmative,sitting,sit,present participle,53.389991,-3.023009
39056,3109287,affirmative,sat,sit,past participle,51.5073509,-0.12775830000000002
39057,2564216,affirmative,standing,stand,present participle,51.628611,-0.748229
39058,2564216,affirmative,sitting,sit,present participle,51.628611,-0.748229
39059,418911,affirmative,stood,stand,past participle,53.41422053728385,-1.9818529588002287
39060,418911,affirmative,stood,stand,past participle,53.41422053728385,-1.9818529588002287
39061,5575031,affirmative,stood,stand,past participle,55.131418149377225,-1.7396190608954751
39062,814380,affirmative,stood,stand,past participle,52.4750743,-1.8298330000000005
39063,5304697,affirmative,sitting,sit,present participle,51.514614127279465,-0.277617547627799
39064,5304697,affirmative,sitting,sit,present participle,51.514614127279465,-0.277617547627799
39065,5877987,affirmative,sat,sit,past participle,53.609713600000006,-2.1561
39066,3299424,affirmative,standing,stand,present participle,50.783565,-1.085559
39067,5507468,affirmative,sitting,sit,present participle,51.405805,-1.266468
39068,5231911,affirmative,sitting,sit,present participle,51.7776173,-1.5844918
39069,1320192,affirmative,sat,sit,past participle,51.8642112,-2.2380335
39070,1673852,affirmative,sitting,sit,present participle,51.5073509,-0.12775830000000002
39071,6023256,affirmative,standing,stand,present participle,52.2545225,-2.2668382
39072,4971975,affirmative,sat,sit,past participle,53.249855164070084,-1.439097073790054
39073,139476,affirmative,sat,sit,past participle,53.4807593,-2.2426305
39074,139476,affirmative,sat,sit,past participle,53.64579200000001,-1.7850351000000002
39075,139476,affirmative,sat,sit,past participle,53.64579200000001,-1.7850351000000002
39076,139476,affirmative,sat,sit,past participle,53.4875235,-2.2901264
39077,139476,affirmative,sat,sit,past participle,53.6484109,-1.7844541
39078,139476,affirmative,sat,sit,past participle,53.4807593,-2.2426305
39079,139476,affirmative,sat,sit,past participle,53.64579200000001,-1.7850351000000002
39080,139476,affirmative,sat,sit,past participle,53.64579200000001,-1.7850351000000002
39081,139476,affirmative,sat,sit,past participle,53.4875235,-2.2901264
39082,139476,affirmative,sat,sit,past participle,53.6484109,-1.7844541
39083,5227424,affirmative,sat,sit,past participle,55.131418149377225,-1.7396190608954751
39084,5227424,affirmative,standing,stand,present participle,55.131418149377225,-1.7396190608954751
39085,3176976,affirmative,stood,stand,past participle,53.4807593,-2.2426305
39086,4937131,affirmative,stood,stand,past participle,52.486243,-1.890401
39087,3057247,affirmative,stood,stand,past participle,53.4807593,-2.2426305
39088,6309973,affirmative,standing,stand,present participle,52.708103349957845,-2.753011257335332
39089,3344883,affirmative,standing,stand,present participle,51.5073509,-0.12775830000000002
39090,3344883,affirmative,standing,stand,present participle,51.49232960000001,-0.1942501
39091,5284980,affirmative,sitting,sit,present participle,51.586357,-2.102834
39092,5284980,affirmative,sitting,sit,present participle,51.5455444,-0.2213979
39093,353906,affirmative,standing,stand,present participle,51.39431968525401,0.026299404614119
39094,2692317,affirmative,sat,sit,past participle,53.5409298,-2.1113659
39095,4420110,affirmative,standing,stand,present participle,51.50378618328007,-0.189189593109732
39096,3830056,affirmative,standing,stand,present participle,53.95996510000001,-1.0872979
39097,2878259,affirmative,sat,sit,past participle,50.9097004,-1.4043508999999998
39098,1284619,affirmative,sat,sit,past participle,51.66807818099647,-0.392275090622134
39099,2892218,affirmative,sitting,sit,present participle,51.51443410733721,-0.070512799919021
39100,5347643,affirmative,sat,sit,past participle,55.953252,-3.188267
39101,226256,affirmative,standing,stand,present participle,52.83650720000001,-6.9341358999999985
39102,1939851,affirmative,sat,sit,past participle,52.37073400000001,-1.761667
39103,5594379,affirmative,sat,sit,past participle,53.4807593,-2.2426305
39104,3782107,affirmative,sat,sit,past participle,53.729988,-0.5732149999999999
39105,4166163,affirmative,standing,stand,present participle,57.73945361627269,-4.20044052988233
39106,2311053,affirmative,sitting,sit,present participle,51.5148301840845,-0.035019094221937004
39107,6194132,affirmative,sat,sit,past participle,51.4542645,-0.9781303
39108,5579917,affirmative,sitting,sit,present participle,51.43148,-0.515525
39109,4076807,affirmative,standing,stand,present participle,53.432603500000006,-1.3635008999999998
39110,4076807,affirmative,standing,stand,present participle,53.432603500000006,-1.3635008999999998
39111,2186168,affirmative,sitting,sit,present participle,57.67739200000001,-2.967311
39112,143067,affirmative,sat,sit,past participle,50.81787,-0.372882
39113,6141620,affirmative,sat,sit,past participle,51.469,-3.127
39114,4750904,affirmative,standing,stand,present participle,53.37136066447797,-1.228849074630081
39115,4086125,affirmative,sat,sit,past participle,51.67078,-1.2879528999999998
39116,4086125,affirmative,sat,sit,past participle,51.67078,-1.2879528999999998
39117,4086125,affirmative,sat,sit,past participle,51.67078,-1.2879528999999998
39118,4086125,affirmative,sat,sit,past participle,51.67078,-1.2879528999999998
39119,4086125,affirmative,sat,sit,past participle,51.67078,-1.2879528999999998
39120,4086125,affirmative,sat,sit,past participle,51.67078,-1.2879528999999998
39121,4086125,affirmative,stood,stand,past participle,51.67078,-1.2879528999999998
39122,4750455,affirmative,sat,sit,past participle,51.0576948,-1.3080629
39123,1503680,affirmative,standing,stand,present participle,54.597285,-5.93012
39124,1503680,affirmative,standing,stand,present participle,54.597285,-5.93012
39125,1503680,negative,standing,stand,present participle,54.597285,-5.93012
39126,1503680,affirmative,sitting,sit,present participle,54.597285,-5.93012
39127,2971627,affirmative,sat,sit,past participle,51.5073509,-0.12775830000000002
39128,6293464,affirmative,sitting,sit,present participle,51.59937785940663,-0.099278592313183
39129,6293464,affirmative,sitting,sit,present participle,51.59937785940663,-0.099278592313183
39130,3205448,affirmative,stood,stand,past participle,51.5073509,-0.12775830000000002
39131,3164515,affirmative,sat,sit,past participle,51.45550263601965,-0.16909062204142095
39132,5509275,affirmative,sat,sit,past participle,52.51841412293697,-8.76131852793751
39133,1095346,affirmative,sitting,sit,present participle,51.5123443,-0.0909852
39134,5335014,affirmative,sitting,sit,present participle,52.63687779999999,-1.1397592
39135,6413374,affirmative,sat,sit,past participle,53.801955659532176,-1.565489569728704
39136,3946246,affirmative,sitting,sit,present participle,56.117732633894434,-3.1667950455337204
