placename,boilings,bossers,bullets,candy,comfits,cooshies,da-da,dods,dud-dews,fairings,frawzies,goffs,goodie,goodies,grots,gummies,humbugs,ju-jues,jubjubs,ket(s),lollies,lollypops,losion,lozengers,munch,peppermints,peps,smackry,snag,spice,spoggs,stash,suck,suckers,sucks,swadgies,swedgers,swedgies,sweeties,sweets,taffies,toffee,toffees,treats,tuck,tuffies,tutoos,longitude,latitude
Sark,0.000000000,0.00000000,0.000000000,0.026262626,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.03030303,0.000000000,0.000000000,0.026262626,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.026262626,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.21818182,0.6727273,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.3666256,49.43007
Bath,0.009803922,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.009803922,0.009803922,0.000000000,0,0.000000000,0.000000000,0.009803922,0.000000000,0.024509804,0.014705882,0.000000000,0.009803922,0.000000000,0.004901961,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26960784,0.6029412,0.00000000,0.000000000,0.004901961,0.029411765,0.00000000,0.00000000,0.00000000, -2.3590167,51.38106
Kidderminster,0.000000000,0.00000000,0.000000000,0.036764706,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.004901961,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.012254902,0.012254902,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.088235294,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.22058824,0.5955882,0.00000000,0.000000000,0.000000000,0.029411765,0.00000000,0.00000000,0.00000000, -2.2496839,52.38860
Manchester,0.000000000,0.00000000,0.000000000,0.007352941,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.15441176,0.6985294,0.00000000,0.029411765,0.056372549,0.044117647,0.00000000,0.00000000,0.00000000, -2.2426305,53.48076
Burnley,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.029411765,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.03921569,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.22549020,0.6470588,0.00000000,0.000000000,0.049019608,0.000000000,0.00000000,0.00000000,0.00000000, -2.2405035,53.78929
Gloucester,0.009803922,0.00000000,0.000000000,0.009803922,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.009803922,0.000000000,0,0.000000000,0.000000000,0.009803922,0.000000000,0.014705882,0.004901961,0.000000000,0.009803922,0.000000000,0.004901961,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.23039216,0.6519608,0.00000000,0.000000000,0.004901961,0.039215686,0.00000000,0.00000000,0.00000000, -2.2381560,51.86424
Newcastle-under-Lyme,0.000000000,0.00000000,0.000000000,0.020588235,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.030228758,0.009803922,0,0.010620915,0.000000000,0.000000000,0.000000000,0.010620915,0.023856209,0.000000000,0.003267974,0.000000000,0.010620915,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.23464052,0.5900327,0.00000000,0.007352941,0.048366013,0.000000000,0.00000000,0.00000000,0.00000000, -2.2273002,53.01321
Worcester,0.000000000,0.00000000,0.000000000,0.012254902,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.014705882,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.022058824,0.012254902,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.058823529,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.21568627,0.6642157,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.2215750,52.19364
Trowbridge,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.009803922,0.009803922,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.014705882,0.014705882,0.000000000,0.000000000,0.000000000,0.004901961,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.28921569,0.6225490,0.00000000,0.000000000,0.004901961,0.029411765,0.00000000,0.00000000,0.00000000, -2.2088530,51.31966
Shaftesbury,0.000000000,0.01470588,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.009803922,0.009803922,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.019607843,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.35294118,0.5833333,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.1980830,51.00460
Alderney,0.000000000,0.00000000,0.000000000,0.005882353,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.02941176,0.000000000,0.000000000,0.005882353,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.015686275,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.25098039,0.6921569,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.1973557,49.71500
Stoke-on-Trent,0.000000000,0.00000000,0.000000000,0.005882353,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.030228758,0.009803922,0,0.010620915,0.000000000,0.000000000,0.000000000,0.010620915,0.023856209,0.000000000,0.003267974,0.000000000,0.010620915,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.24934641,0.5606209,0.00000000,0.007352941,0.048366013,0.029411765,0.00000000,0.00000000,0.00000000, -2.1794040,53.00267
Colne,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.045634921,0.000000000,0,0.014880952,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005952381,0.000000000,0.000000000,0.00000000,0.00000000,0.06944444,0.009920635,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.22817460,0.5813492,0.00000000,0.000000000,0.044642857,0.000000000,0.00000000,0.00000000,0.00000000, -2.1769910,53.85564
Blandford Forum,0.000000000,0.01470588,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.009803922,0.009803922,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.33823529,0.6176471,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.1653530,50.85691
Rochdale,0.000000000,0.00000000,0.000000000,0.007352941,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.23284314,0.6151961,0.00000000,0.029411765,0.071078431,0.044117647,0.00000000,0.00000000,0.00000000, -2.1561000,53.60971
Jersey,0.000000000,0.00000000,0.000000000,0.041414141,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.011111111,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.026262626,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.23333333,0.6878788,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.1312500,49.21444
Wolverhampton,0.000000000,0.00000000,0.000000000,0.046568627,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.008169935,0.000000000,0,0.008169935,0.000000000,0.000000000,0.000000000,0.027777778,0.027777778,0.000000000,0.003267974,0.000000000,0.008169935,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.098039216,0.000000000,0.024509804,0.00000000,0.000000000,0.000000000,0.24101307,0.4689542,0.00000000,0.000000000,0.008169935,0.029411765,0.00000000,0.00000000,0.00000000, -2.1288200,52.58697
Stafford,0.000000000,0.00000000,0.000000000,0.041666667,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.013071895,0.000000000,0,0.015522876,0.000000000,0.000000000,0.000000000,0.015522876,0.015522876,0.000000000,0.003267974,0.000000000,0.015522876,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.098039216,0.000000000,0.024509804,0.00000000,0.000000000,0.000000000,0.17973856,0.5326797,0.00000000,0.000000000,0.015522876,0.029411765,0.00000000,0.00000000,0.00000000, -2.1206600,52.80669
Macclesfield,0.000000000,0.00000000,0.000000000,0.005882353,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.017156863,0.009803922,0,0.000000000,0.000000000,0.000000000,0.000000000,0.014705882,0.027941176,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.19215686,0.6284314,0.00000000,0.000000000,0.050000000,0.044117647,0.00000000,0.00000000,0.00000000, -2.1192870,53.25866
Hexham,0.000000000,0.00000000,0.056372549,0.007352941,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.286764706,0.014705882,0.007352941,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.13970588,0.4877451,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.1121439,54.97266
Aberdeen,0.000000000,0.00000000,0.000000000,0.009803922,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.01470588,0.02941176,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.64215686,0.2745098,0.00000000,0.000000000,0.009803922,0.000000000,0.00000000,0.00000000,0.00000000, -2.0942780,57.14972
Dudley,0.000000000,0.00000000,0.000000000,0.031862745,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.004901961,0.000000000,0,0.004901961,0.000000000,0.000000000,0.000000000,0.024509804,0.024509804,0.000000000,0.000000000,0.000000000,0.004901961,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.098039216,0.000000000,0.024509804,0.00000000,0.000000000,0.000000000,0.22303922,0.5245098,0.00000000,0.000000000,0.004901961,0.029411765,0.00000000,0.00000000,0.00000000, -2.0811120,52.51225
Cheltenham,0.009803922,0.00000000,0.000000000,0.009803922,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.009803922,0.000000000,0,0.000000000,0.000000000,0.009803922,0.000000000,0.004901961,0.009803922,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.23529412,0.6470588,0.00000000,0.004901961,0.009803922,0.039215686,0.00000000,0.00000000,0.00000000, -2.0782533,51.89939
Bromsgrove,0.000000000,0.00000000,0.000000000,0.012254902,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.004901961,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.019607843,0.019607843,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.088235294,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.21813725,0.6372549,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -2.0619060,52.33559
Skipton,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.035714286,0.000000000,0,0.014880952,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005952381,0.000000000,0.000000000,0.00000000,0.00000000,0.12400794,0.009920635,0.009920635,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.16369048,0.6210317,0.00000000,0.000000000,0.014880952,0.000000000,0.00000000,0.00000000,0.00000000, -2.0162787,53.96285
Fraserburgh,0.000000000,0.00000000,0.000000000,0.010101010,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.010101010,0.010101010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.01515152,0.03030303,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.63131313,0.2828283,0.00000000,0.000000000,0.010101010,0.000000000,0.00000000,0.00000000,0.00000000, -2.0076310,57.69335
Berwick,0.000000000,0.00000000,0.007575758,0.015151515,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.015151515,0.000000000,0,0.000000000,0.000000000,0.010101010,0.103535354,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.48232323,0.3560606,0.00000000,0.000000000,0.000000000,0.010101010,0.00000000,0.00000000,0.00000000, -2.0053950,55.77024
Poole,0.000000000,0.01470588,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.009803922,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.32843137,0.6372549,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -1.9872480,50.71505
Walsall,0.000000000,0.00000000,0.000000000,0.022058824,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.004901961,0.000000000,0,0.004901961,0.000000000,0.000000000,0.000000000,0.024509804,0.024509804,0.000000000,0.000000000,0.000000000,0.004901961,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.098039216,0.000000000,0.024509804,0.00000000,0.000000000,0.000000000,0.21323529,0.5441176,0.00000000,0.000000000,0.004901961,0.029411765,0.00000000,0.00000000,0.00000000, -1.9829190,52.58621
Cirencester,0.009803922,0.00000000,0.000000000,0.009803922,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.009803922,0.000000000,0,0.000000000,0.000000000,0.009803922,0.000000000,0.014705882,0.019607843,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26470588,0.5980392,0.00000000,0.004901961,0.009803922,0.039215686,0.00000000,0.00000000,0.00000000, -1.9682430,51.71849
Evesham,0.000000000,0.00000000,0.000000000,0.014705882,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.014705882,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.004901961,0.009803922,0.000000000,0.000000000,0.000000000,0.004901961,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.26960784,0.6617647,0.00000000,0.004901961,0.004901961,0.009803922,0.00000000,0.00000000,0.00000000, -1.9467700,52.09215
Buxton,0.000000000,0.00000000,0.000000000,0.005882353,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.017156863,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.014705882,0.027941176,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.01470588,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.17254902,0.6578431,0.00000000,0.014705882,0.030392157,0.044117647,0.00000000,0.00000000,0.00000000, -1.9148300,53.25908
Keighley,0.000000000,0.00000000,0.000000000,0.002976190,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.035714286,0.000000000,0,0.017857143,0.000000000,0.000000000,0.000000000,0.010416667,0.020337302,0.000000000,0.000000000,0.005952381,0.002976190,0.000000000,0.00000000,0.00000000,0.18154762,0.039682540,0.009920635,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.13442460,0.5173611,0.00000000,0.002976190,0.017857143,0.000000000,0.00000000,0.00000000,0.00000000, -1.9123580,53.86780
Birmingham,0.000000000,0.00000000,0.000000000,0.022058824,0.000000000,0.00000000,0.002941176,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.004901961,0.000000000,0,0.007843137,0.002941176,0.000000000,0.000000000,0.027450980,0.027450980,0.002941176,0.000000000,0.000000000,0.004901961,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.098039216,0.000000000,0.024509804,0.00000000,0.000000000,0.000000000,0.20147059,0.5617647,0.00000000,0.002941176,0.007843137,0.000000000,0.00000000,0.00000000,0.00000000, -1.8904010,52.48624
