placename,bap,bap (only if crusty),bap (only if soft),barm,barmcake,batch,breadbun,breadcake,breadroll,bun,butty,cake,cob,cob (only if crusty),cookie,dinner roll,flour bap,flourcake,Glasgow (only if browner on top),morning roll,muffin,oven bottom bread,rhol bara,roll,roll (only if crusty),roll (only if soft),softie,split,stottie,stottiecake,teacake,longitude,latitude
Birmingham,0.18620072,0.000000000,0.052329749,0.010752688,0.0000000000,0.037634409,0.002150538,0.000000000,0.009677419,0.153405018,0.010752688,0.000000000,0.145519713,0.040143369,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.021505376,0.000000000,0.000000000,0.29408602,0.000000000,0.0143369176,0.000000000,0.0000000000,0.000000000,0.000000000,0.021505376, -1.8904010,52.48624
Bournemouth,0.13410853,0.000000000,0.021317829,0.014534884,0.0000000000,0.000000000,0.000000000,0.000000000,0.067248062,0.153488372,0.000000000,0.000000000,0.021317829,0.011627907,0.00000000,0.0023255814,0.000000000,0.00000000,0.000000000,0.0116279070,0.000000000,0.000000000,0.000000000,0.55949612,0.000000000,0.0029069767,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.8807690,50.71916
Halifax,0.16250000,0.000000000,0.000000000,0.025568182,0.0000000000,0.000000000,0.004545455,0.007954545,0.020454545,0.102083333,0.000000000,0.000000000,0.022727273,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.022727273,0.000000000,0.000000000,0.19753788,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.433901515, -1.8575400,53.72702
Salisbury,0.11821705,0.000000000,0.008720930,0.014534884,0.0000000000,0.003875969,0.000000000,0.000000000,0.062015504,0.168604651,0.000000000,0.000000000,0.011627907,0.002906977,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0116279070,0.000000000,0.000000000,0.000000000,0.58624031,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.011627907, -1.7944720,51.06878
Ringwood,0.11569767,0.000000000,0.012596899,0.002906977,0.0000000000,0.003875969,0.000000000,0.000000000,0.055620155,0.166085271,0.000000000,0.000000000,0.015503876,0.002906977,0.00000000,0.0023255814,0.000000000,0.00000000,0.000000000,0.0116279070,0.000000000,0.000000000,0.000000000,0.61085271,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.7888170,50.84495
Huddersfield,0.14007491,0.000000000,0.000000000,0.043071161,0.0000000000,0.000000000,0.004494382,0.013483146,0.020224719,0.086891386,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.19438202,0.000000000,0.0056179775,0.000000000,0.0000000000,0.000000000,0.000000000,0.491760300, -1.7850351,53.64579
Peterhead,0.10174419,0.000000000,0.018410853,0.005813953,0.0000000000,0.003875969,0.003875969,0.000000000,0.024224806,0.074612403,0.000000000,0.000000000,0.011627907,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0591085271,0.011627907,0.000000000,0.000000000,0.59689922,0.000000000,0.0116279070,0.076550388,0.0000000000,0.000000000,0.000000000,0.000000000, -1.7840660,57.50812
Swindon,0.15473485,0.000000000,0.003787879,0.022727273,0.0000000000,0.002272727,0.000000000,0.000000000,0.067613636,0.158143939,0.000000000,0.000000000,0.006060606,0.003787879,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011363636,0.000000000,0.000000000,0.54299242,0.000000000,0.0037878788,0.000000000,0.0000000000,0.000000000,0.000000000,0.022727273, -1.7797176,51.55577
Bradford,0.19578544,0.000000000,0.005747126,0.014367816,0.0000000000,0.000000000,0.000000000,0.013793103,0.017624521,0.166091954,0.000000000,0.000000000,0.022988506,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.022988506,0.000000000,0.000000000,0.23314176,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.307471264, -1.7593980,53.79598
Ashbourne,0.21555556,0.003703704,0.013888889,0.022222222,0.0000000000,0.011111111,0.000000000,0.017037037,0.031296296,0.071111111,0.011111111,0.000000000,0.373518519,0.012962963,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.20222222,0.000000000,0.0142592593,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.7321790,53.01663
Marlborough,0.14242424,0.000000000,0.003787879,0.022727273,0.0000000000,0.002272727,0.000000000,0.000000000,0.047727273,0.145833333,0.000000000,0.000000000,0.006060606,0.003787879,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011363636,0.000000000,0.000000000,0.57613636,0.000000000,0.0037878788,0.000000000,0.0000000000,0.000000000,0.000000000,0.034090909, -1.7270620,51.42007
Stratford-upon-Avon,0.10310326,0.000000000,0.008159444,0.026217228,0.0000000000,0.132022472,0.000000000,0.000000000,0.030069556,0.115275548,0.000000000,0.000000000,0.064044944,0.008159444,0.00000000,0.0028089888,0.000000000,0.00000000,0.000000000,0.0000000000,0.003745318,0.000000000,0.000000000,0.48980738,0.000000000,0.0165864098,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.7082980,52.19173
Alnwick,0.14481481,0.000000000,0.002222222,0.011111111,0.0000000000,0.000000000,0.040740741,0.000000000,0.022592593,0.529629630,0.000000000,0.000000000,0.022222222,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0022222222,0.022222222,0.000000000,0.000000000,0.20222222,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.7062990,55.41274
Otley,0.26174242,0.000000000,0.000000000,0.011363636,0.0000000000,0.000000000,0.002272727,0.011363636,0.017424242,0.252272727,0.000000000,0.000000000,0.022727273,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011363636,0.000000000,0.000000000,0.31098485,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.098484848, -1.6917860,53.90583
Bishop Auckland,0.06599617,0.000000000,0.016762452,0.019636015,0.0028735632,0.016762452,0.086206897,0.000000000,0.007662835,0.622509579,0.002298851,0.002298851,0.000000000,0.001436782,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011494253,0.000000000,0.000000000,0.11925287,0.000000000,0.0071839080,0.000000000,0.0000000000,0.008045977,0.005747126,0.003831418, -1.6787880,54.66382
Burton upon Trent,0.12203704,0.003703704,0.017592593,0.024444444,0.0000000000,0.000000000,0.000000000,0.000000000,0.030000000,0.088703704,0.000000000,0.000000000,0.425740741,0.020370370,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.25537037,0.000000000,0.0120370370,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.6371359,52.81403
Newcastle,0.11326165,0.000000000,0.002150538,0.032258065,0.0000000000,0.010752688,0.029569892,0.000000000,0.015591398,0.538530466,0.000000000,0.000000000,0.021505376,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0021505376,0.021505376,0.000000000,0.000000000,0.18046595,0.000000000,0.0000000000,0.000000000,0.0000000000,0.010752688,0.010752688,0.010752688, -1.6177800,54.97825
Durham,0.06567029,0.000000000,0.015851449,0.036684783,0.0027173913,0.015851449,0.075181159,0.000000000,0.009963768,0.641757246,0.000000000,0.000000000,0.000000000,0.001358696,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.010869565,0.000000000,0.000000000,0.08650362,0.000000000,0.0013586957,0.000000000,0.0000000000,0.016304348,0.005434783,0.014492754, -1.5848520,54.77525
Ashington,0.13694444,0.000000000,0.003611111,0.011111111,0.0000000000,0.000000000,0.032870370,0.000000000,0.018425926,0.540277778,0.000000000,0.000000000,0.022222222,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0036111111,0.022222222,0.000000000,0.000000000,0.20731481,0.000000000,0.0013888889,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.5659829,55.18298
Darlington,0.09990421,0.000000000,0.005268199,0.042624521,0.0028735632,0.012931034,0.087547893,0.000000000,0.005172414,0.605651341,0.002298851,0.002298851,0.000000000,0.001436782,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011494253,0.000000000,0.000000000,0.09722222,0.000000000,0.0094827586,0.000000000,0.0000000000,0.002298851,0.000000000,0.011494253, -1.5594580,54.52361
Leeds,0.27178030,0.000000000,0.027462121,0.014204545,0.0009469697,0.000000000,0.017045455,0.100378788,0.036931818,0.146780303,0.000000000,0.000000000,0.026515152,0.000000000,0.00000000,0.0009469697,0.000000000,0.00000000,0.000000000,0.0009469697,0.000000000,0.000000000,0.000000000,0.25094697,0.000000000,0.0075757576,0.000000000,0.0009469697,0.000000000,0.000000000,0.096590909, -1.5490774,53.80076
Harrogate,0.20700602,0.000000000,0.001642036,0.018199234,0.0000000000,0.003831418,0.026929392,0.011494253,0.012561576,0.398576902,0.000000000,0.000000000,0.015325670,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011494253,0.000000000,0.000000000,0.25298303,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.039956212, -1.5418120,53.99212
Leamington Spa,0.06650794,0.000000000,0.001587302,0.011111111,0.0000000000,0.243253968,0.000000000,0.000000000,0.014920635,0.104735450,0.000000000,0.000000000,0.061481481,0.012433862,0.00000000,0.0015873016,0.000000000,0.00000000,0.000000000,0.0015873016,0.000000000,0.000000000,0.001587302,0.46677249,0.000000000,0.0124338624,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.5200789,52.28519
Coventry,0.07484127,0.000000000,0.007142857,0.011111111,0.0000000000,0.298809524,0.000000000,0.000000000,0.014920635,0.107513228,0.000000000,0.000000000,0.125370370,0.017989418,0.00000000,0.0015873016,0.000000000,0.00000000,0.000000000,0.0015873016,0.000000000,0.000000000,0.001587302,0.32510582,0.000000000,0.0124338624,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.5196930,52.40682
Blyth,0.13138889,0.000000000,0.003611111,0.022222222,0.0000000000,0.000000000,0.032870370,0.000000000,0.018425926,0.540277778,0.000000000,0.000000000,0.022222222,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0036111111,0.022222222,0.000000000,0.000000000,0.19064815,0.000000000,0.0013888889,0.000000000,0.0000000000,0.000000000,0.011111111,0.000000000, -1.5102770,55.12696
Wakefield,0.16937984,0.000000000,0.007105943,0.015245478,0.0012919897,0.000000000,0.005813953,0.131136951,0.007105943,0.080232558,0.000000000,0.000000000,0.015245478,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.002325581,0.001291990,0.000000000,0.16834625,0.000000000,0.0096899225,0.000000000,0.0000000000,0.000000000,0.000000000,0.385788114, -1.5059240,53.68330
Andover,0.08333333,0.000000000,0.006704981,0.000000000,0.0000000000,0.003831418,0.000000000,0.002873563,0.071839080,0.200191571,0.000000000,0.000000000,0.015325670,0.014367816,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0114942529,0.000000000,0.000000000,0.000000000,0.58620690,0.000000000,0.0038314176,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.4919233,51.21120
Witney,0.10299625,0.000000000,0.014794007,0.048689139,0.0000000000,0.011235955,0.000000000,0.000000000,0.076591760,0.122471910,0.000000000,0.000000000,0.000000000,0.010299625,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.009363296,0.000000000,0.000000000,0.56816479,0.000000000,0.0073033708,0.000000000,0.0112359551,0.000000000,0.000000000,0.016853933, -1.4850544,51.78594
Barnsley,0.16753546,0.000000000,0.001063830,0.019893617,0.0000000000,0.000000000,0.003900709,0.239982270,0.006826241,0.072943262,0.000000000,0.000000000,0.026808511,0.001063830,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0010638298,0.002340426,0.000000000,0.000000000,0.17884752,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.277730496, -1.4797260,53.55263
Derby,0.08277154,0.003745318,0.006554307,0.005617978,0.0000000000,0.000000000,0.000000000,0.000000000,0.023782772,0.069662921,0.000000000,0.000000000,0.540636704,0.009363296,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011235955,0.000000000,0.000000000,0.22322097,0.000000000,0.0121722846,0.000000000,0.0000000000,0.000000000,0.000000000,0.011235955, -1.4746186,52.92253
Sheffield,0.20165697,0.000000000,0.003966155,0.062048299,0.0000000000,0.000000000,0.011634056,0.392737529,0.016481579,0.091133439,0.000000000,0.011634056,0.018508726,0.001057641,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0010576415,0.000000000,0.000000000,0.000000000,0.17063282,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.017451084, -1.4700850,53.38113
Nuneaton,0.08400974,0.000000000,0.008522727,0.022727273,0.0000000000,0.282873377,0.000000000,0.000000000,0.012310606,0.037878788,0.000000000,0.000000000,0.237689394,0.013933983,0.00000000,0.0016233766,0.000000000,0.00000000,0.000000000,0.0016233766,0.000000000,0.000000000,0.001623377,0.28030303,0.000000000,0.0148809524,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.4653820,52.52049
Northallerton,0.09406130,0.000000000,0.006704981,0.038314176,0.0000000000,0.011494253,0.037164751,0.000000000,0.019923372,0.517432950,0.002298851,0.002298851,0.011494253,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.23122605,0.000000000,0.0080459770,0.000000000,0.0000000000,0.002298851,0.000000000,0.017241379, -1.4299590,54.33796
South Shields,0.11460573,0.000000000,0.003494624,0.032258065,0.0000000000,0.000000000,0.033602151,0.000000000,0.014247312,0.558691756,0.000000000,0.000000000,0.021505376,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0034946237,0.021505376,0.000000000,0.000000000,0.18449821,0.000000000,0.0013440860,0.000000000,0.0000000000,0.000000000,0.010752688,0.000000000, -1.4274060,54.99942
Chesterfield,0.14942529,0.000000000,0.002873563,0.045977011,0.0000000000,0.000000000,0.000000000,0.248084291,0.006704981,0.057471264,0.000000000,0.011494253,0.303639847,0.003831418,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011494253,0.000000000,0.000000000,0.15900383,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.4216290,53.23505
Southampton,0.11458333,0.000000000,0.009469697,0.005681818,0.0000000000,0.003787879,0.000000000,0.000000000,0.046401515,0.217803030,0.000000000,0.000000000,0.015151515,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.58712121,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.4043509,50.90970
Wetherby,0.26321562,0.000000000,0.017522739,0.008426966,0.0009363296,0.003745318,0.034751204,0.040262172,0.020706260,0.354975923,0.000000000,0.000000000,0.026217228,0.003745318,0.00000000,0.0009363296,0.000000000,0.00000000,0.000000000,0.0009363296,0.005617978,0.000000000,0.000000000,0.20516319,0.000000000,0.0009363296,0.000000000,0.0009363296,0.000000000,0.000000000,0.010968432, -1.3848160,53.92706
Sunderland,0.08856383,0.000000000,0.007003546,0.031914894,0.0000000000,0.010638298,0.042109929,0.000000000,0.007003546,0.591755319,0.000000000,0.000000000,0.010638298,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0034574468,0.021276596,0.000000000,0.000000000,0.15239362,0.000000000,0.0013297872,0.000000000,0.0000000000,0.015957447,0.015957447,0.000000000, -1.3838010,54.90687
Rotherham,0.14238880,0.000000000,0.002126528,0.063441432,0.0000000000,0.000000000,0.000000000,0.524543682,0.006822612,0.089668616,0.000000000,0.000000000,0.039074960,0.001063264,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0021265284,0.000000000,0.000000000,0.000000000,0.10535176,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.023391813, -1.3635009,53.43260
Castleford,0.24007035,0.000000000,0.011679293,0.019363276,0.0022095960,0.001623377,0.020833333,0.188492063,0.022772367,0.109659091,0.000000000,0.000000000,0.031673882,0.000000000,0.00000000,0.0009469697,0.000000000,0.00000000,0.000000000,0.0009469697,0.002272727,0.001262626,0.000000000,0.15572691,0.000000000,0.0075757576,0.000000000,0.0009469697,0.000000000,0.000000000,0.181944444, -1.3459680,53.72347
Thirsk,0.17060755,0.000000000,0.004515599,0.029693487,0.0000000000,0.003831418,0.015435140,0.000000000,0.015435140,0.473289546,0.000000000,0.000000000,0.015325670,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.24148878,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.030377668, -1.3413770,54.23385
Banbury,0.04962547,0.000000000,0.013857678,0.037453184,0.0000000000,0.047752809,0.000000000,0.000000000,0.055056180,0.114981273,0.000000000,0.000000000,0.000000000,0.009363296,0.00000000,0.0028089888,0.000000000,0.00000000,0.000000000,0.0000000000,0.009363296,0.000000000,0.000000000,0.63558052,0.000000000,0.0073033708,0.000000000,0.0000000000,0.000000000,0.000000000,0.016853933, -1.3397750,52.06290
Stockton,0.10327715,0.000000000,0.005149813,0.041666667,0.0028089888,0.023876404,0.063108614,0.000000000,0.020037453,0.562078652,0.002247191,0.002247191,0.000000000,0.001404494,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011235955,0.000000000,0.000000000,0.13810861,0.000000000,0.0092696629,0.000000000,0.0000000000,0.002247191,0.000000000,0.011235955, -1.3289821,54.57046
Newbury,0.07065217,0.000000000,0.013586957,0.010869565,0.0000000000,0.000000000,0.000000000,0.002717391,0.047101449,0.177536232,0.000000000,0.000000000,0.009057971,0.013586957,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.64039855,0.000000000,0.0036231884,0.000000000,0.0108695652,0.000000000,0.000000000,0.000000000, -1.3231139,51.40141
Isle of Wight,0.10265152,0.000000000,0.009469697,0.017045455,0.0000000000,0.000000000,0.005681818,0.000000000,0.038257576,0.217234848,0.000000000,0.000000000,0.015151515,0.000000000,0.00000000,0.0022727273,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.59223485,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.3047340,50.69385
Isle of Wight,0.10265152,0.000000000,0.009469697,0.017045455,0.0000000000,0.000000000,0.005681818,0.000000000,0.038257576,0.217234848,0.000000000,0.000000000,0.015151515,0.000000000,0.00000000,0.0022727273,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.59223485,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -1.3047340,50.69385
